CustomerID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,Gender_male
CUST0303,1.0,0.4,0.519986033852848,0.0,1,1,0.32797134810941,0,True
CUST0304,0.326923076923077,0.4,0.0672687412201908,0.6666666666666667,0,0,0.7339291026227004,1,False
CUST0306,0.1923076923076924,0.7000000000000001,0.5743479458742258,0.0,0,1,0.3620589363929939,1,False
CUST0307,0.23076923076923084,0.1,0.5882242406107604,0.0,1,0,0.9301886684909155,0,True
CUST0308,0.34615384615384615,1.0,0.8539625590588271,0.6666666666666667,0,0,0.4616875395424651,1,True
CUST0309,0.3846153846153847,1.0,0.9382138570535122,0.3333333333333333,1,1,0.049253486014426084,0,False
CUST0310,0.6538461538461539,0.1,0.7817680443886942,0.3333333333333333,0,1,0.22486647413616614,0,False
CUST0311,0.576923076923077,0.4,0.6590548596523782,0.0,1,1,0.05647569052100776,0,True
CUST0312,0.5192307692307693,0.7000000000000001,0.25089025683132254,0.3333333333333333,1,1,0.2716540970345712,0,False
CUST0313,0.7884615384615384,0.9,0.7782810102273161,0.0,0,1,0.033003699179796675,1,True
CUST0314,0.8076923076923078,0.9,0.34939466938038305,0.0,0,0,0.08588434706079809,1,True
CUST0315,0.5961538461538463,0.0,0.5509003677295151,0.6666666666666667,1,0,0.39331248433513744,0,True
CUST0316,0.25,0.9,0.0,0.3333333333333333,0,0,0.7254577914080376,1,False
CUST0317,0.9230769230769232,0.30000000000000004,0.0,1.0,1,0,0.18260257856539977,1,False
CUST0318,1.0,0.4,0.0,0.6666666666666667,1,0,0.5451701849158561,0,True
CUST0319,0.6346153846153847,1.0,0.0,0.3333333333333333,0,0,0.6130542087817509,1,True
CUST0320,0.6346153846153847,0.1,0.0,0.3333333333333333,1,1,0.21572119833522277,1,True
CUST0321,0.28846153846153855,0.30000000000000004,0.6530995856432851,1.0,1,0,0.5125242646507191,0,True
CUST0322,0.17307692307692313,0.30000000000000004,0.0,0.0,1,1,0.25830767261311394,1,False
CUST0323,0.05769230769230771,0.4,0.522093513250955,1.0,0,0,0.8800876046127832,0,True
CUST0324,0.5000000000000001,0.9,0.5627096066490388,0.3333333333333333,0,0,0.5525880317137695,1,True
CUST0325,0.03846153846153849,0.8,0.28618569642601016,1.0,0,1,0.37176895600497817,0,False
CUST0326,0.9423076923076924,0.30000000000000004,0.0,1.0,1,1,0.09350584670055437,0,False
CUST0327,0.7692307692307693,0.4,0.28022296806842273,0.6666666666666667,0,0,0.1954448774763192,0,True
CUST0328,0.326923076923077,1.0,0.45062782374097937,1.0,1,0,0.6136279644621169,1,False
CUST0329,0.5000000000000001,0.2,0.17311093426350263,0.0,1,0,0.032773395852599085,1,True
CUST0330,0.5961538461538463,0.5,0.44338044598316434,0.3333333333333333,1,0,0.8829258813030516,0,True
CUST0331,0.8653846153846155,0.7000000000000001,0.0,0.0,0,0,0.6681466158736145,1,False
CUST0332,0.05769230769230771,0.6000000000000001,0.0,0.6666666666666667,1,0,0.6871125955277404,1,True
CUST0333,0.05769230769230771,0.9,0.8243245197085721,0.3333333333333333,1,0,0.974086947439543,1,False
CUST0334,0.15384615384615385,0.4,0.9191531379830425,0.6666666666666667,1,1,0.9887143667220779,0,True
CUST0335,0.826923076923077,0.9,0.3612199676681393,0.3333333333333333,0,1,0.33499590768703214,1,True
CUST0336,0.3846153846153847,0.8,0.0,0.0,0,1,0.90589960099756,0,False
CUST0337,0.326923076923077,1.0,0.0,1.0,1,1,0.7383882833991046,0,False
CUST0338,0.5576923076923077,0.30000000000000004,0.0,1.0,1,1,0.31468068944343464,1,False
CUST0339,0.8846153846153847,0.7000000000000001,0.17139633405146892,1.0,0,1,0.07211243916795645,1,True
CUST0340,0.03846153846153849,0.4,0.0,0.3333333333333333,0,0,0.06794148416090795,0,True
CUST0341,1.0,0.4,0.9391611596624893,0.0,0,0,0.7888328766549296,0,True
CUST0342,0.326923076923077,0.30000000000000004,0.0,0.6666666666666667,0,0,0.11048158967526303,1,True
CUST0343,0.7115384615384616,0.4,0.38492844801014675,0.6666666666666667,0,1,0.8027582173998707,0,False
CUST0344,0.9230769230769232,0.9,0.4245844813571998,0.3333333333333333,1,0,0.12696776477449764,0,False
CUST0345,0.8653846153846155,0.30000000000000004,0.0,0.0,1,1,0.9824392557643997,0,False
CUST0346,0.15384615384615385,0.7000000000000001,0.0,0.6666666666666667,1,1,0.21807699340623857,1,True
CUST0347,0.6730769230769232,0.8,0.0,1.0,0,1,0.2835485321513458,0,False
CUST0348,1.0,0.30000000000000004,0.23035412708003214,0.3333333333333333,0,1,0.06392211341737941,0,False
CUST0349,0.019230769230769273,0.9,0.33395076017594866,0.0,1,0,0.6263477173551195,1,False
CUST0350,0.9230769230769232,0.30000000000000004,0.27159623566407465,0.3333333333333333,0,0,0.6590396982856959,1,False
CUST0351,0.6923076923076924,0.30000000000000004,0.0,0.0,0,0,0.03203449959246324,0,True
CUST0352,0.6346153846153847,0.8,0.9566033845843974,0.0,0,0,0.08166124645090247,0,True
CUST0353,0.8653846153846155,0.9,0.3443124546704321,0.0,1,1,0.948704439801406,0,False
CUST0354,0.5384615384615385,0.30000000000000004,0.0,1.0,1,1,0.38436416024243625,0,True
CUST0355,0.40384615384615385,0.2,0.0,0.6666666666666667,0,0,0.26865938353576146,1,False
CUST0356,0.40384615384615385,0.9,0.0,1.0,1,1,0.9079225730997396,1,True
CUST0357,0.7884615384615384,0.1,0.0,0.0,0,1,0.4697090275361133,0,True
CUST0358,0.3653846153846154,0.8,0.0,0.3333333333333333,0,1,0.04890787697458146,0,False
CUST0359,0.3653846153846154,0.1,0.0,0.0,0,1,0.5126895592795372,1,False
CUST0360,0.7692307692307693,0.9,0.0,0.0,0,1,0.5316462959907656,0,False
CUST0361,0.7692307692307693,0.7000000000000001,0.0,0.3333333333333333,0,0,0.13100831726216636,1,False
CUST0362,0.0,0.8,0.4249669544728918,1.0,1,0,0.7143200452164766,0,True
CUST0363,0.9038461538461539,0.1,0.0,1.0,1,0,0.0009128946601824339,0,False
CUST0364,0.42307692307692313,0.7000000000000001,0.04538242383694529,0.3333333333333333,1,1,0.6655152270552029,0,True
CUST0365,0.6730769230769232,0.2,0.0,1.0,1,1,0.9008543406169265,0,False
CUST0366,0.9615384615384616,0.9,0.0,0.0,0,1,0.3617430588194698,1,True
CUST0367,0.17307692307692313,0.2,0.0,0.0,0,1,0.17142085137055132,0,False
CUST0368,1.0,0.2,0.0,1.0,1,1,0.8204398131138565,0,True
CUST0369,0.21153846153846156,0.30000000000000004,0.0,0.0,0,1,0.9106806672603716,0,True
CUST0370,0.576923076923077,0.9,0.0,0.3333333333333333,1,0,0.6927518690385907,1,False
CUST0371,0.6538461538461539,0.7000000000000001,0.5451397072482232,0.3333333333333333,1,1,0.2259232506074539,0,False
CUST0372,0.03846153846153849,0.9,0.4340835226229221,0.6666666666666667,1,1,0.3710077226328399,0,True
CUST0373,0.6730769230769232,0.1,0.5284918457181997,1.0,1,0,0.6459379037529275,1,False
CUST0374,0.0,0.1,0.0,0.0,1,1,0.3787557735657686,1,False
CUST0376,0.7115384615384616,0.1,0.0,0.0,1,0,0.2281338544504539,0,False
CUST0377,0.03846153846153849,0.4,0.10386629040050514,0.3333333333333333,0,1,0.41404217154316625,0,False
CUST0378,0.0961538461538462,0.5,0.0,0.3333333333333333,0,0,0.9565252789096532,1,False
CUST0379,0.42307692307692313,0.6000000000000001,0.6052812408118277,0.0,0,0,0.28813156836257725,0,False
CUST0380,0.980769230769231,0.1,0.38881116299193136,0.3333333333333333,1,0,0.1536941192854158,0,False
CUST0381,0.6346153846153847,0.6000000000000001,0.0,0.6666666666666667,0,1,0.8272511688086416,0,False
CUST0382,0.9230769230769232,0.5,0.34593755267135085,0.0,1,0,0.557790114025565,1,True
CUST0383,0.5192307692307693,0.8,0.0,0.6666666666666667,1,0,0.20692815568320058,1,True
CUST0384,0.6538461538461539,0.2,0.0,1.0,1,0,0.20092332378075187,1,False
CUST0385,0.5192307692307693,0.0,0.4784474022921272,0.3333333333333333,0,0,0.9646459744904019,0,False
CUST0386,0.1923076923076924,0.6000000000000001,0.5360323944973301,0.3333333333333333,0,1,0.7908980581963414,1,True
CUST0387,0.3076923076923077,0.8,0.27955182655802263,0.3333333333333333,1,1,0.1483379879253275,0,False
CUST0388,0.9038461538461539,0.4,0.0,0.6666666666666667,1,1,0.28550618745704925,0,False
CUST0389,0.4423076923076924,0.7000000000000001,0.0,1.0,0,0,0.577386077262684,0,True
CUST0390,0.25,0.2,0.0,0.6666666666666667,0,1,0.8069988025767476,0,False
CUST0391,0.15384615384615385,0.8,0.0,0.0,0,0,0.8936138042735979,1,False
CUST0393,0.5961538461538463,0.6000000000000001,0.0,0.6666666666666667,1,1,0.13395820248792292,1,False
CUST0394,0.28846153846153855,0.2,0.0,1.0,1,0,0.7937860927292084,0,False
CUST0395,0.9423076923076924,0.8,0.9952559825774365,0.6666666666666667,1,0,0.04356591812693611,1,False
CUST0396,0.6923076923076924,0.1,0.0,1.0,1,0,0.8223563373236659,0,False
CUST0397,0.0,0.4,0.0,1.0,0,0,0.7234489147937767,1,False
CUST0398,0.05769230769230771,0.6000000000000001,0.30978736445905725,0.6666666666666667,1,1,0.5771474552868785,0,True
CUST0399,0.8461538461538461,0.30000000000000004,0.5252701163223568,0.3333333333333333,1,0,0.5006302146565653,0,False
CUST0400,0.28846153846153855,0.6000000000000001,0.055006988326640346,0.3333333333333333,0,1,0.2950256483962955,1,True
CUST0401,0.730769230769231,0.30000000000000004,0.8049349087790364,1.0,1,0,0.9066517454758489,1,True
CUST0402,1.0,0.7000000000000001,0.0,0.3333333333333333,0,0,0.6036347256748466,1,False
CUST0403,0.46153846153846156,0.6000000000000001,0.0,0.6666666666666667,1,1,0.4538912712574207,0,False
CUST0404,0.980769230769231,0.4,0.6846035134595766,0.3333333333333333,1,1,0.8229652932115668,0,True
CUST0405,0.40384615384615385,0.4,0.0,1.0,1,1,0.4966961870857909,0,True
CUST0406,0.326923076923077,0.8,0.0,0.0,1,0,0.3173513607691607,1,False
CUST0407,0.5384615384615385,1.0,0.7168817429647585,0.3333333333333333,0,0,0.5833815121731868,1,True
CUST0408,0.0961538461538462,0.5,0.9412953546451324,0.0,1,0,0.8271507288291549,1,True
CUST0409,0.15384615384615385,0.2,0.3169661021757042,0.3333333333333333,0,0,0.43373526270523366,0,True
CUST0410,0.9038461538461539,0.8,0.0,0.0,1,0,0.4938110794848415,1,True
CUST0411,0.5000000000000001,0.9,0.7057494989702243,0.6666666666666667,0,0,0.7133322056942999,0,True
CUST0412,0.6153846153846154,0.8,0.0,1.0,0,0,0.2977910598867216,1,True
CUST0413,0.34615384615384615,0.30000000000000004,0.6463055223264492,0.0,0,1,0.9574074407847013,0,False
CUST0414,0.7692307692307693,0.30000000000000004,0.46067983758325426,1.0,1,0,0.3696466992911741,1,True
CUST0415,0.7692307692307693,0.2,0.5546325448950646,0.6666666666666667,1,1,0.3709968621749352,0,False
CUST0416,0.40384615384615385,0.1,0.0,0.0,0,1,0.3946007195014849,0,False
CUST0417,0.6730769230769232,0.2,0.7388420535119162,1.0,1,0,0.6824392865742095,0,True
CUST0419,1.0,0.5,0.0,0.0,1,1,0.8387166543504452,0,False
CUST0420,0.25,1.0,0.0,0.6666666666666667,1,0,0.9066066091046994,1,False
CUST0421,0.5384615384615385,0.9,0.9642442418784999,0.3333333333333333,1,0,0.31162089022172124,0,True
CUST0422,0.8846153846153847,0.1,0.5239952226131114,1.0,0,1,0.016315796851822856,0,True
CUST0423,0.5576923076923077,0.9,0.12467893145466409,0.6666666666666667,1,1,0.2930411885561892,0,True
CUST0425,0.6730769230769232,0.30000000000000004,0.0,1.0,0,0,0.7807510784588747,1,False
CUST0426,0.40384615384615385,0.4,0.0,0.0,0,1,0.6034331524951555,0,True
CUST0427,0.42307692307692313,1.0,0.5846387490142375,0.0,0,0,0.5307830821486577,1,True
CUST0428,0.1923076923076924,0.6000000000000001,0.0,0.3333333333333333,1,0,0.14033436962128118,1,False
CUST0429,0.17307692307692313,0.30000000000000004,0.0,1.0,1,1,0.38802336431105633,0,True
CUST0430,0.8076923076923078,0.1,0.34866964643824977,0.3333333333333333,1,1,0.4699538114738504,0,True
CUST0431,0.7692307692307693,0.2,0.6920498072550623,0.0,1,1,0.22990033488722608,1,True
CUST0432,0.6153846153846154,0.2,0.3055853632216354,0.6666666666666667,1,0,0.94966863279467,0,False
CUST0433,0.0961538461538462,0.6000000000000001,0.9295592583933838,0.3333333333333333,1,1,0.17989146936449682,0,True
CUST0434,0.03846153846153849,0.6000000000000001,0.4485756265917723,0.0,0,1,0.8441080629425926,0,False
CUST0435,0.23076923076923084,0.2,0.8550147728677525,1.0,1,0,0.19653115434035504,0,False
CUST0436,0.9038461538461539,0.8,0.713580467165521,0.3333333333333333,0,1,0.25922981021619396,0,False
CUST0438,0.6346153846153847,0.1,0.0,1.0,1,1,0.7576547357219254,1,False
CUST0439,0.13461538461538464,0.4,0.0,0.6666666666666667,0,0,0.16226009364025448,1,True
CUST0440,0.40384615384615385,0.6000000000000001,0.0,0.3333333333333333,1,0,0.3768284659225789,1,False
CUST0441,0.8076923076923078,0.5,0.22609739391474018,1.0,1,0,0.7291684478587875,1,False
CUST0442,0.6923076923076924,0.9,0.40598743276890575,0.0,0,1,0.9019175871482423,1,False
CUST0443,0.5000000000000001,0.2,0.9938685232030106,0.0,0,0,0.37156006549549336,1,True
CUST0444,1.0,0.30000000000000004,0.0,0.6666666666666667,1,1,0.6222056465446258,0,False
CUST0445,0.5384615384615385,0.4,0.5763082394114607,1.0,0,1,0.9027720201945979,0,False
CUST0446,0.3653846153846154,0.4,0.0,0.6666666666666667,0,0,0.22834174364112483,0,True
CUST0447,0.40384615384615385,0.2,0.0,0.0,1,0,0.7194541148734509,1,False
CUST0448,0.3846153846153847,0.30000000000000004,0.0,0.6666666666666667,0,1,0.43001582545873107,0,False
CUST0449,0.48076923076923084,0.8,0.40417282421700707,1.0,0,1,0.8894054923723382,0,True
CUST0450,0.8461538461538461,0.8,0.0,1.0,0,1,0.20669469435051305,1,False
CUST0451,0.05769230769230771,1.0,0.0,0.0,0,0,0.8112937670676718,1,True
CUST0452,0.6730769230769232,0.2,0.7754890815557256,0.3333333333333333,1,0,0.5156851970726367,0,False
CUST0453,1.0,0.8,0.0,0.0,0,1,0.5467672884240306,1,False
CUST0454,0.0961538461538462,0.5,0.7249355411479287,0.6666666666666667,0,1,0.009449676720369699,0,False
CUST0455,0.9615384615384616,0.6000000000000001,0.7311245515071216,1.0,1,0,0.6632673433425162,0,True
CUST0456,0.07692307692307698,0.7000000000000001,0.6119398250969704,0.3333333333333333,0,0,0.25249278318721013,1,True
CUST0457,0.9038461538461539,0.6000000000000001,0.40896096738032134,1.0,1,0,0.542532171988368,1,True
CUST0458,0.28846153846153855,0.7000000000000001,0.5470935970498391,1.0,0,1,0.7810069539280889,0,True
CUST0459,0.1923076923076924,1.0,0.0,1.0,1,1,0.6323389159167944,1,False
CUST0460,0.6923076923076924,0.6000000000000001,0.0,0.0,0,1,0.9730481947069056,1,True
CUST0461,0.019230769230769273,0.8,0.0,0.6666666666666667,1,0,0.12153715069955981,1,True
CUST0462,0.3076923076923077,0.2,0.0,0.0,0,1,0.3353988229728416,0,True
CUST0463,0.03846153846153849,0.1,0.7030741382985765,1.0,0,0,0.9476854823714742,0,False
CUST0464,0.03846153846153849,1.0,0.16731775481226974,1.0,1,1,0.384207723433895,1,False
CUST0465,0.980769230769231,0.30000000000000004,0.016370449701833566,0.0,1,1,0.4375842552013506,1,False
CUST0466,0.5384615384615385,0.30000000000000004,0.0,0.0,1,0,0.4295082338446067,1,False
CUST0467,0.28846153846153855,0.6000000000000001,0.12297163550357101,1.0,1,0,0.9530690344621586,1,False
CUST0468,0.8076923076923078,1.0,0.0,1.0,1,0,0.31631291613461976,0,True
CUST0469,0.6923076923076924,0.8,0.2543639332004325,0.6666666666666667,0,1,0.8332744865968855,0,True
CUST0470,0.326923076923077,0.4,0.6760441703667834,0.0,0,1,0.28735777999300305,0,False
CUST0471,0.5000000000000001,0.1,0.0,0.0,1,1,0.6056490710303215,1,False
CUST0472,0.6153846153846154,0.2,0.0,0.3333333333333333,0,0,0.05600607199728749,1,True
CUST0473,0.05769230769230771,0.1,0.6439013698641103,0.6666666666666667,0,0,0.19860034115702238,0,False
CUST0474,0.5384615384615385,0.8,0.990988042874811,0.3333333333333333,0,1,0.9152831906762122,1,False
CUST0475,0.5384615384615385,1.0,0.18357493844033917,0.3333333333333333,0,1,0.4034790283017371,0,True
CUST0476,0.48076923076923084,0.4,0.0,0.0,1,0,0.26397051562835305,1,False
CUST0477,0.46153846153846156,0.30000000000000004,0.2723499753581252,1.0,1,1,0.9691603818506189,0,False
CUST0478,0.730769230769231,0.6000000000000001,0.0,0.3333333333333333,1,1,0.4579720305466939,1,False
CUST0480,0.9038461538461539,0.6000000000000001,0.31652749631497534,0.6666666666666667,1,1,0.8665835880149224,0,True
CUST0481,0.48076923076923084,0.9,0.0,0.6666666666666667,1,0,0.8835041044058183,1,False
CUST0482,0.40384615384615385,0.4,0.0,0.0,1,0,0.014760979807404817,1,True
CUST0483,0.9230769230769232,0.9,0.0,0.3333333333333333,1,0,0.8402549111221719,1,False
CUST0484,0.5961538461538463,0.6000000000000001,0.0,0.3333333333333333,1,0,0.4335003379065874,1,False
CUST0485,0.3846153846153847,0.9,0.0,1.0,0,0,0.7237476929229405,1,False
CUST0486,0.5192307692307693,0.1,0.0,0.3333333333333333,1,1,0.2036395166002484,0,True
CUST0487,1.0,0.7000000000000001,0.05480046785292201,0.6666666666666667,1,0,0.35578621319556414,1,False
CUST0488,0.8076923076923078,0.2,0.0,0.3333333333333333,0,1,0.6068776121904557,0,False
CUST0489,0.326923076923077,0.7000000000000001,0.8397892410537687,0.6666666666666667,0,1,0.9332863637785089,0,False
CUST0490,0.8653846153846155,0.30000000000000004,0.0,0.6666666666666667,1,0,0.5214824478825111,1,True
CUST0491,0.7884615384615384,0.1,0.9217004739714914,0.6666666666666667,0,0,0.268553859937681,1,False
CUST0492,0.6923076923076924,0.9,0.0,0.0,1,0,0.8742209547066528,1,True
CUST0493,0.7115384615384616,1.0,0.5022275744555587,1.0,0,0,0.784367071769449,1,True
CUST0494,0.40384615384615385,1.0,0.026819395094128163,0.3333333333333333,1,0,0.05559591640620823,1,False
CUST0495,0.05769230769230771,0.1,0.7660653842418976,0.3333333333333333,1,0,0.2599255727428079,1,True
CUST0496,0.9038461538461539,0.5,0.7880494586517046,0.0,1,0,0.7208615840031771,0,True
CUST0497,0.34615384615384615,0.30000000000000004,0.0,1.0,1,1,0.4432369309794023,0,False
CUST0498,0.46153846153846156,0.5,0.744252359613981,1.0,1,0,0.8285547318552943,1,True
CUST0499,0.5961538461538463,0.5,0.3303015313983413,0.0,1,1,0.9417077631015249,0,False
CUST0500,0.3846153846153847,0.9,0.0,0.6666666666666667,0,1,0.5216330308272171,0,True
CUST0501,0.42307692307692313,0.1,0.3482606578547596,0.6666666666666667,1,0,0.012614229294922147,1,True
CUST0502,0.8846153846153847,0.5,0.4142798201330747,0.3333333333333333,1,0,0.4893676117113632,0,False
CUST0503,0.7500000000000001,0.5,0.7205662423174559,1.0,1,1,0.16092133038606696,0,False
CUST0504,0.3076923076923077,1.0,0.8827691133622799,0.3333333333333333,0,1,0.5822572622187469,1,False
CUST0505,0.7884615384615384,0.7000000000000001,0.062479947677477665,0.6666666666666667,0,1,0.2191892275349118,0,True
CUST0506,0.13461538461538464,0.9,0.41894063902177336,0.0,0,0,0.6966939841844003,1,False
CUST0507,0.0,0.2,0.0,0.3333333333333333,0,1,0.021516415697659635,0,False
CUST0508,0.9038461538461539,0.1,0.0,0.0,0,1,0.9810743041720025,0,False
CUST0509,0.23076923076923084,0.5,0.0,0.6666666666666667,1,0,0.9520425286288601,0,False
CUST0510,0.3076923076923077,0.9,0.0,0.6666666666666667,0,0,0.2215388606439959,1,False
CUST0511,0.28846153846153855,0.9,0.0,1.0,1,0,0.4650143057648696,0,False
CUST0513,0.7692307692307693,0.30000000000000004,0.018311532032210993,0.3333333333333333,0,1,0.014874513955996538,0,True
CUST0514,0.019230769230769273,0.8,0.878476159067392,0.6666666666666667,0,1,0.9686882985421259,1,False
CUST0515,0.9230769230769232,0.2,0.0,0.3333333333333333,0,1,0.9978432362993781,0,True
CUST0516,0.5384615384615385,0.30000000000000004,0.22414150294574342,0.3333333333333333,1,1,0.06815006657229622,0,True
CUST0517,0.980769230769231,1.0,0.3534013566814201,0.6666666666666667,1,0,0.8318098652702428,0,False
CUST0519,0.6923076923076924,0.7000000000000001,0.6794824260732498,0.0,0,0,0.20686137542076574,1,True
CUST0520,0.11538461538461542,0.9,0.3504322746674273,0.0,1,0,0.25791731232474036,1,True
CUST0521,0.3846153846153847,1.0,0.0,0.0,1,1,0.1560288096368155,1,True
CUST0522,0.23076923076923084,0.6000000000000001,0.3895081695907308,0.6666666666666667,0,1,0.5999080481230741,0,True
CUST0523,0.5576923076923077,1.0,0.0,1.0,0,1,0.6964200079520119,1,True
CUST0524,0.48076923076923084,0.7000000000000001,0.6615991438605712,0.0,1,1,0.6926177693420519,1,True
CUST0525,0.7115384615384616,0.30000000000000004,0.0,0.3333333333333333,0,1,0.19052416575123018,0,True
CUST0526,0.23076923076923084,0.4,0.8251298895210522,0.6666666666666667,0,0,0.8220772774726836,0,True
CUST0527,0.0961538461538462,0.8,0.0,1.0,1,0,0.4322621686809349,1,True
CUST0528,0.40384615384615385,0.6000000000000001,0.41840882879027486,0.6666666666666667,0,0,0.6302165051539419,0,False
CUST0529,0.9038461538461539,0.6000000000000001,0.4320920609037282,0.6666666666666667,1,1,0.7365455486834275,0,True
CUST0530,0.23076923076923084,0.6000000000000001,0.09891350119091973,0.6666666666666667,0,1,0.707115787424021,0,True
CUST0531,0.5000000000000001,0.4,0.0,0.6666666666666667,0,1,0.6744938217858936,1,False
CUST0533,0.3846153846153847,0.30000000000000004,0.4092204687604515,0.6666666666666667,1,1,0.31195386723960583,0,False
CUST0535,0.6538461538461539,0.30000000000000004,0.0,0.0,1,0,0.5810623037511405,0,True
CUST0536,0.34615384615384615,0.2,0.0,0.0,1,1,0.596984736358148,0,True
CUST0537,0.8653846153846155,0.2,0.0,0.6666666666666667,0,0,0.996289882720919,0,False
CUST0538,0.05769230769230771,0.6000000000000001,0.8058620996558342,0.3333333333333333,0,1,0.052764109775968016,0,True
CUST0540,0.46153846153846156,0.9,0.07449510672050541,0.6666666666666667,0,1,0.8106729494030521,0,False
CUST0541,0.7500000000000001,0.6000000000000001,0.0,0.0,0,1,0.16929805548507812,1,False
CUST0543,0.03846153846153849,0.8,0.0,0.0,1,0,0.8342372931487148,1,True
CUST0544,0.48076923076923084,0.8,0.0,0.3333333333333333,1,1,0.06596110662058136,1,True
CUST0545,0.3076923076923077,0.4,0.8820827129505998,0.3333333333333333,1,0,0.21085617534109155,0,True
CUST0546,0.8846153846153847,0.8,0.0,0.6666666666666667,1,1,0.8030445945806469,0,True
CUST0547,0.3653846153846154,0.5,0.0,0.6666666666666667,0,0,0.46496855319752683,0,False
CUST0548,0.5576923076923077,0.4,0.0,0.6666666666666667,1,0,0.6695370625835041,0,True
CUST0550,0.9423076923076924,0.6000000000000001,0.943221778424444,1.0,0,0,0.5299257991949088,0,False
CUST0551,0.7500000000000001,0.8,0.4428001074426767,0.6666666666666667,1,0,0.3260299449783014,1,False
CUST0552,0.5576923076923077,0.8,0.0,1.0,0,1,0.6742288574228302,1,False
CUST0553,0.6923076923076924,1.0,0.0,0.3333333333333333,1,1,0.8651450009774413,1,True
CUST0555,0.7115384615384616,1.0,0.5082777037985109,1.0,0,1,0.2733470190507836,0,True
CUST0556,0.3076923076923077,0.1,0.0,0.3333333333333333,0,0,0.05639959029115116,1,False
CUST0557,0.15384615384615385,0.6000000000000001,0.7268050317152511,0.3333333333333333,0,1,0.7774198448140697,0,False
CUST0558,0.2692307692307693,0.7000000000000001,0.0,1.0,0,1,0.3713028806093688,1,True
CUST0559,0.326923076923077,0.9,0.49539523881256137,0.3333333333333333,0,1,0.3612261472379237,0,False
CUST0560,0.326923076923077,0.7000000000000001,0.0,0.0,1,1,0.9038350356523415,0,False
CUST0561,0.9230769230769232,0.5,0.0,0.0,1,1,0.870098679198865,0,False
CUST0563,0.5576923076923077,0.30000000000000004,0.0,0.3333333333333333,1,1,0.28543008722719265,0,False
CUST0564,0.13461538461538464,0.7000000000000001,0.0,0.3333333333333333,1,1,0.7981300448174896,1,True
CUST0565,0.21153846153846156,0.1,0.0,0.6666666666666667,0,1,0.9891710451257416,1,False
CUST0566,0.576923076923077,0.5,0.0,0.6666666666666667,1,1,0.0,0,False
CUST0567,0.9423076923076924,0.1,0.0,0.0,1,1,0.45827381263229927,1,False
CUST0568,0.3076923076923077,0.8,0.48898509945776875,0.6666666666666667,0,0,0.29119105948619406,1,False
CUST0569,0.48076923076923084,0.7000000000000001,0.011409705851908713,0.0,0,1,0.6154107740980082,0,False
CUST0570,0.3076923076923077,0.7000000000000001,0.936042290270029,0.0,1,1,0.4756609435904735,0,False
CUST0571,0.5576923076923077,0.5,0.0,1.0,0,1,0.6702619403802453,0,True
CUST0573,0.0,0.30000000000000004,0.7554060661286761,0.0,1,0,0.46564244075928307,0,False
CUST0574,0.13461538461538464,0.8,0.9232942537028976,0.0,0,1,0.1994506148790738,1,False
CUST0576,0.40384615384615385,0.2,0.0,1.0,0,1,0.08700990643214856,0,False
CUST0577,0.9615384615384616,0.8,0.0,0.3333333333333333,0,1,0.9337815544442458,1,False
CUST0578,0.3076923076923077,0.6000000000000001,0.6805044222547223,1.0,1,1,0.9477563449336888,0,False
CUST0579,0.05769230769230771,0.6000000000000001,0.0,1.0,1,0,0.009643778521218477,1,True
CUST0580,0.7692307692307693,0.4,0.6249406591335056,0.6666666666666667,1,1,0.3397659594428908,0,False
CUST0581,0.5192307692307693,0.1,0.09359935118151175,1.0,0,0,0.9854903512148847,0,False
CUST0582,0.9423076923076924,0.4,0.0,0.0,0,1,0.7104149018422572,1,True
CUST0583,0.25,0.9,0.0,0.3333333333333333,1,1,0.05952139425480235,0,False
CUST0584,0.3653846153846154,0.8,0.0,1.0,0,0,0.7573922361436347,1,True
CUST0586,0.3653846153846154,0.7000000000000001,0.2987712882309896,0.6666666666666667,1,0,0.4399841853247023,0,False
CUST0588,0.980769230769231,0.6000000000000001,0.6841414939404903,0.3333333333333333,1,1,0.734196762844109,0,False
CUST0589,0.4423076923076924,0.9,0.39339913938796195,0.0,0,1,0.2175418270124698,1,False
CUST0590,0.5000000000000001,0.2,0.0,0.3333333333333333,1,0,0.6999584375667706,1,True
CUST0591,0.17307692307692313,0.9,0.9434962885599315,0.6666666666666667,0,0,0.780362720808129,1,True
CUST0592,1.0,0.7000000000000001,0.0,0.0,1,0,0.22591939938124658,1,True
CUST0593,0.019230769230769273,0.1,0.0,0.3333333333333333,0,1,0.2227020079831298,0,True
CUST0594,0.23076923076923084,0.0,0.0,0.0,1,1,0.9842101265990482,1,False
CUST0595,0.576923076923077,1.0,0.0,0.3333333333333333,0,0,0.052180571981035345,1,False
CUST0596,0.40384615384615385,0.8,0.0,0.0,0,0,0.6890166417646381,1,True
CUST0597,0.2692307692307693,0.1,0.0,0.0,1,1,0.1578584501833877,1,False
CUST0598,0.48076923076923084,0.1,0.8359056255466627,0.3333333333333333,0,1,0.5657799449397892,0,False
CUST0599,0.13461538461538464,0.6000000000000001,0.0,0.0,0,0,0.20386188640145894,1,False
CUST0600,0.07692307692307698,0.6000000000000001,0.0,0.0,1,1,0.9376905490446725,1,True
